,success,terms,privacy,timeframe,start_date,end_date,source,quotes
2025-07-03,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84955, 'USDJPY': 144.6985, 'USDGBP': 0.731675, 'USDAUD': 1.520427, 'USDNZD': 1.645007, 'USDCAD': 1.357435, 'USDCHF': 0.794175, 'USDCNY': 7.165399, 'USDCNH': 7.16832, 'USDHKD': 7.847165, 'USDSGD': 1.27415, 'USDINR': 85.404596, 'USDKRW': 1363.649459, 'USDTWD': 28.932096, 'USDTHB': 32.460109, 'USDIDR': 16228, 'USDMYR': 4.222502, 'USDPHP': 56.526029, 'USDVND': 26200, 'USDBRL': 5.410801, 'USDMXN': 18.649765, 'USDCLP': 927.79031, 'USDCOP': 3990, 'USDARS': 1231.515696, 'USDRUB': 79.071366, 'USDZAR': 17.514635, 'USDTRY': 39.826715, 'USDAED': 3.672501, 'USDSAR': 3.750383, 'USDQAR': 3.640598, 'USDKWD': 0.305298, 'USDBHD': 0.376999, 'USDOMR': 0.384492, 'USDILS': 3.32005}"
2025-07-04,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84895, 'USDJPY': 144.46404, 'USDGBP': 0.732601, 'USDAUD': 1.527184, 'USDNZD': 1.649893, 'USDCAD': 1.36105, 'USDCHF': 0.794432, 'USDCNY': 7.165404, 'USDCNH': 7.164504, 'USDHKD': 7.84955, 'USDSGD': 1.273404, 'USDINR': 85.68975, 'USDKRW': 1363.690383, 'USDTWD': 28.938038, 'USDTHB': 32.330369, 'USDIDR': 16182.7, 'USDMYR': 4.221039, 'USDPHP': 56.515038, 'USDVND': 26180, 'USDBRL': 5.418604, 'USDMXN': 18.631404, 'USDCLP': 929.990396, 'USDCOP': 4000.44, 'USDARS': 1239.187333, 'USDRUB': 78.605765, 'USDZAR': 17.606795, 'USDTRY': 39.838704, 'USDAED': 3.67312, 'USDSAR': 3.750334, 'USDQAR': 3.653764, 'USDKWD': 0.30529, 'USDBHD': 0.376279, 'USDOMR': 0.383784, 'USDILS': 3.348985}"
2025-07-05,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84895, 'USDJPY': 144.555504, 'USDGBP': 0.732306, 'USDAUD': 1.527184, 'USDNZD': 1.650778, 'USDCAD': 1.36095, 'USDCHF': 0.794112, 'USDCNY': 7.165404, 'USDCNH': 7.164504, 'USDHKD': 7.84965, 'USDSGD': 1.273504, 'USDINR': 85.80175, 'USDKRW': 1363.350383, 'USDTWD': 28.938038, 'USDTHB': 32.360369, 'USDIDR': 16182.7, 'USDMYR': 4.221039, 'USDPHP': 56.515038, 'USDVND': 26180, 'USDBRL': 5.418604, 'USDMXN': 18.636504, 'USDCLP': 929.710914, 'USDCOP': 3981.067199, 'USDARS': 1239.187333, 'USDRUB': 78.605765, 'USDZAR': 17.59225, 'USDTRY': 39.862495, 'USDAED': 3.672504, 'USDSAR': 3.749734, 'USDQAR': 3.65471, 'USDKWD': 0.30529, 'USDBHD': 0.376279, 'USDOMR': 0.383784, 'USDILS': 3.34485}"
2025-07-06,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84888, 'USDJPY': 144.504497, 'USDGBP': 0.732545, 'USDAUD': 1.526395, 'USDNZD': 1.65279, 'USDCAD': 1.360415, 'USDCHF': 0.794135, 'USDCNY': 7.165398, 'USDCNH': 7.16476, 'USDHKD': 7.849851, 'USDSGD': 1.274245, 'USDINR': 85.49655, 'USDKRW': 1363.199642, 'USDTWD': 28.91602, 'USDTHB': 32.390099, 'USDIDR': 16185, 'USDMYR': 4.221005, 'USDPHP': 56.433961, 'USDVND': 26180, 'USDBRL': 5.420899, 'USDMXN': 18.61096, 'USDCLP': 930.500677, 'USDCOP': 4001.65, 'USDARS': 1231.23081, 'USDRUB': 78.817023, 'USDZAR': 17.6047, 'USDTRY': 39.956025, 'USDAED': 3.67312, 'USDSAR': 3.748734, 'USDQAR': 3.65471, 'USDKWD': 0.30529, 'USDBHD': 0.376279, 'USDOMR': 0.383784, 'USDILS': 3.349204}"
2025-07-07,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85208, 'USDJPY': 145.899011, 'USDGBP': 0.73407, 'USDAUD': 1.537115, 'USDNZD': 1.664735, 'USDCAD': 1.366625, 'USDCHF': 0.797245, 'USDCNY': 7.174901, 'USDCNH': 7.17628, 'USDHKD': 7.849905, 'USDSGD': 1.278965, 'USDINR': 85.89225, 'USDKRW': 1375.639813, 'USDTWD': 29.083301, 'USDTHB': 32.630204, 'USDIDR': 16330.8, 'USDMYR': 4.235997, 'USDPHP': 56.599938, 'USDVND': 26145, 'USDBRL': 5.489195, 'USDMXN': 18.64675, 'USDCLP': 941.440341, 'USDCOP': 4032.1, 'USDARS': 1261.984005, 'USDRUB': 78.700348, 'USDZAR': 17.8647, 'USDTRY': 40.008203, 'USDAED': 3.6725, 'USDSAR': 3.750495, 'USDQAR': 3.640601, 'USDKWD': 0.30528, 'USDBHD': 0.37701, 'USDOMR': 0.384469, 'USDILS': 3.342685}"
2025-07-08,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85295, 'USDJPY': 146.8535, 'USDGBP': 0.73613, 'USDAUD': 1.532775, 'USDNZD': 1.668685, 'USDCAD': 1.366925, 'USDCHF': 0.795945, 'USDCNY': 7.17405, 'USDCNH': 7.185355, 'USDHKD': 7.84983, 'USDSGD': 1.280135, 'USDINR': 85.70765, 'USDKRW': 1371.342625, 'USDTWD': 29.122103, 'USDTHB': 32.620369, 'USDIDR': 16268, 'USDMYR': 4.240967, 'USDPHP': 56.375002, 'USDVND': 26135, 'USDBRL': 5.447601, 'USDMXN': 18.615703, 'USDCLP': 943.730198, 'USDCOP': 4051.63, 'USDARS': 1254.494703, 'USDRUB': 78.500043, 'USDZAR': 17.78595, 'USDTRY': 40.049125, 'USDAED': 3.672497, 'USDSAR': 3.750373, 'USDQAR': 3.640598, 'USDKWD': 0.30551, 'USDBHD': 0.377009, 'USDOMR': 0.384498, 'USDILS': 3.35459}"
2025-07-09,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85246, 'USDJPY': 146.118954, 'USDGBP': 0.735695, 'USDAUD': 1.53008, 'USDNZD': 1.667345, 'USDCAD': 1.36865, 'USDCHF': 0.793005, 'USDCNY': 7.18025, 'USDCNH': 7.18181, 'USDHKD': 7.84985, 'USDSGD': 1.279725, 'USDINR': 85.70875, 'USDKRW': 1374.000167, 'USDTWD': 29.220602, 'USDTHB': 32.630126, 'USDIDR': 16248, 'USDMYR': 4.2505, 'USDPHP': 56.595001, 'USDVND': 26139, 'USDBRL': 5.583304, 'USDMXN': 18.62684, 'USDCLP': 949.439507, 'USDCOP': 4023.25, 'USDARS': 1252.555402, 'USDRUB': 78.199667, 'USDZAR': 17.817635, 'USDTRY': 40.051303, 'USDAED': 3.672501, 'USDSAR': 3.750515, 'USDQAR': 3.640597, 'USDKWD': 0.30533, 'USDBHD': 0.376927, 'USDOMR': 0.384498, 'USDILS': 3.323055}"
2025-07-10,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.854603, 'USDJPY': 146.265024, 'USDGBP': 0.736445, 'USDAUD': 1.516645, 'USDNZD': 1.655465, 'USDCAD': 1.365705, 'USDCHF': 0.796795, 'USDCNY': 7.175297, 'USDCNH': 7.179305, 'USDHKD': 7.849555, 'USDSGD': 1.279455, 'USDINR': 85.73505, 'USDKRW': 1373.639906, 'USDTWD': 29.258006, 'USDTHB': 32.608006, 'USDIDR': 16216.05, 'USDMYR': 4.262021, 'USDPHP': 56.510231, 'USDVND': 26125, 'USDBRL': 5.5326, 'USDMXN': 18.60398, 'USDCLP': 950.059979, 'USDCOP': 4015.7, 'USDARS': 1255.744697, 'USDRUB': 77.801651, 'USDZAR': 17.73573, 'USDTRY': 40.161875, 'USDAED': 3.672499, 'USDSAR': 3.749897, 'USDQAR': 3.6406, 'USDKWD': 0.30571, 'USDBHD': 0.377009, 'USDOMR': 0.384503, 'USDILS': 3.305585}"
2025-07-11,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.855404, 'USDJPY': 147.41604, 'USDGBP': 0.740851, 'USDAUD': 1.520219, 'USDNZD': 1.664171, 'USDCAD': 1.36995, 'USDCHF': 0.796248, 'USDCNY': 7.16855, 'USDCNH': 7.173775, 'USDHKD': 7.84945, 'USDSGD': 1.280504, 'USDINR': 85.821504, 'USDKRW': 1379.160383, 'USDTWD': 29.241904, 'USDTHB': 32.450369, 'USDIDR': 16229.4, 'USDMYR': 4.252504, 'USDPHP': 56.488504, 'USDVND': 26114.5, 'USDBRL': 5.561904, 'USDMXN': 18.640504, 'USDCLP': 957.230396, 'USDCOP': 3999, 'USDARS': 1260.752854, 'USDRUB': 78.003762, 'USDZAR': 17.931904, 'USDTRY': 40.165804, 'USDAED': 3.673042, 'USDSAR': 3.750454, 'USDQAR': 3.640604, 'USDKWD': 0.30579, 'USDBHD': 0.376983, 'USDOMR': 0.384498, 'USDILS': 3.33113}"
2025-07-12,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.855404, 'USDJPY': 146.55504, 'USDGBP': 0.740851, 'USDAUD': 1.519295, 'USDNZD': 1.664171, 'USDCAD': 1.36975, 'USDCHF': 0.796266, 'USDCNY': 7.16855, 'USDCNH': 7.173775, 'USDHKD': 7.848804, 'USDSGD': 1.278704, 'USDINR': 85.825504, 'USDKRW': 1379.160383, 'USDTWD': 29.241904, 'USDTHB': 32.445038, 'USDIDR': 16229.4, 'USDMYR': 4.252504, 'USDPHP': 56.488504, 'USDVND': 26114.5, 'USDBRL': 5.561904, 'USDMXN': 18.623039, 'USDCLP': 949.775555, 'USDCOP': 4013.423966, 'USDARS': 1260.752854, 'USDRUB': 78.003762, 'USDZAR': 17.920363, 'USDTRY': 40.150368, 'USDAED': 3.672504, 'USDSAR': 3.750504, 'USDQAR': 3.644735, 'USDKWD': 0.30579, 'USDBHD': 0.376983, 'USDOMR': 0.384504, 'USDILS': 3.33113}"
2025-07-13,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.856051, 'USDJPY': 147.301026, 'USDGBP': 0.74112, 'USDAUD': 1.52065, 'USDNZD': 1.664985, 'USDCAD': 1.36865, 'USDCHF': 0.796865, 'USDCNY': 7.16855, 'USDCNH': 7.17268, 'USDHKD': 7.849845, 'USDSGD': 1.280465, 'USDINR': 85.82155, 'USDKRW': 1379.17017, 'USDTWD': 29.227974, 'USDTHB': 32.3801, 'USDIDR': 16229, 'USDMYR': 4.252501, 'USDPHP': 56.481988, 'USDVND': 26114.5, 'USDBRL': 5.573403, 'USDMXN': 18.663012, 'USDCLP': 949.775555, 'USDCOP': 4013.42, 'USDARS': 1256.935202, 'USDRUB': 78.115971, 'USDZAR': 17.942901, 'USDTRY': 40.199596, 'USDAED': 3.67304, 'USDSAR': 3.750502, 'USDQAR': 3.644735, 'USDKWD': 0.30579, 'USDBHD': 0.376897, 'USDOMR': 0.384498, 'USDILS': 3.330496}"
2025-07-14,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.857198, 'USDJPY': 147.798498, 'USDGBP': 0.74474, 'USDAUD': 1.528065, 'USDNZD': 1.674874, 'USDCAD': 1.370565, 'USDCHF': 0.797965, 'USDCNY': 7.16725, 'USDCNH': 7.17317, 'USDHKD': 7.84992, 'USDSGD': 1.282435, 'USDINR': 85.96865, 'USDKRW': 1383.010029, 'USDTWD': 29.3611, 'USDTHB': 32.469852, 'USDIDR': 16268.1, 'USDMYR': 4.252498, 'USDPHP': 56.668945, 'USDVND': 26125, 'USDBRL': 5.588497, 'USDMXN': 18.74981, 'USDCLP': 968.479782, 'USDCOP': 4010.5, 'USDARS': 1279.0319, 'USDRUB': 78.100699, 'USDZAR': 17.921195, 'USDTRY': 40.24824, 'USDAED': 3.672505, 'USDSAR': 3.750541, 'USDQAR': 3.640602, 'USDKWD': 0.30564, 'USDBHD': 0.376972, 'USDOMR': 0.384498, 'USDILS': 3.351992}"
2025-07-15,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86155, 'USDJPY': 148.767498, 'USDGBP': 0.746675, 'USDAUD': 1.534075, 'USDNZD': 1.679702, 'USDCAD': 1.371735, 'USDCHF': 0.801495, 'USDCNY': 7.172961, 'USDCNH': 7.18258, 'USDHKD': 7.84975, 'USDSGD': 1.284675, 'USDINR': 85.99335, 'USDKRW': 1387.450085, 'USDTWD': 29.403097, 'USDTHB': 32.580462, 'USDIDR': 16271.6, 'USDMYR': 4.242498, 'USDPHP': 56.835017, 'USDVND': 26137.5, 'USDBRL': 5.558175, 'USDMXN': 18.80643, 'USDCLP': 967.34002, 'USDCOP': 4035.5, 'USDARS': 1260.027138, 'USDRUB': 78.075735, 'USDZAR': 17.904502, 'USDTRY': 40.259302, 'USDAED': 3.672502, 'USDSAR': 3.75063, 'USDQAR': 3.640601, 'USDKWD': 0.305901, 'USDBHD': 0.377009, 'USDOMR': 0.384492, 'USDILS': 3.366935}"
2025-07-16,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.859449, 'USDJPY': 148.007989, 'USDGBP': 0.74569, 'USDAUD': 1.533037, 'USDNZD': 1.68207, 'USDCAD': 1.368995, 'USDCHF': 0.801005, 'USDCNY': 7.17903, 'USDCNH': 7.180985, 'USDHKD': 7.849849, 'USDSGD': 1.283355, 'USDINR': 85.88545, 'USDKRW': 1385.920274, 'USDTWD': 29.416033, 'USDTHB': 32.480449, 'USDIDR': 16290.7, 'USDMYR': 4.244955, 'USDPHP': 56.887498, 'USDVND': 26160, 'USDBRL': 5.568101, 'USDMXN': 18.722602, 'USDCLP': 967.930431, 'USDCOP': 4014.63, 'USDARS': 1261.5001, 'USDRUB': 78.251008, 'USDZAR': 17.838005, 'USDTRY': 40.245698, 'USDAED': 3.672502, 'USDSAR': 3.750542, 'USDQAR': 3.640599, 'USDKWD': 0.305598, 'USDBHD': 0.376998, 'USDOMR': 0.384502, 'USDILS': 3.35976}"
2025-07-17,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86095, 'USDJPY': 148.431981, 'USDGBP': 0.744496, 'USDAUD': 1.538985, 'USDNZD': 1.682553, 'USDCAD': 1.373705, 'USDCHF': 0.802955, 'USDCNY': 7.183697, 'USDCNH': 7.18396, 'USDHKD': 7.848371, 'USDSGD': 1.28526, 'USDINR': 86.04675, 'USDKRW': 1392.57984, 'USDTWD': 29.4183, 'USDTHB': 32.479779, 'USDIDR': 16339.35, 'USDMYR': 4.248044, 'USDPHP': 57.324991, 'USDVND': 26160, 'USDBRL': 5.548095, 'USDMXN': 18.756585, 'USDCLP': 964.949945, 'USDCOP': 4022.16, 'USDARS': 1273.892602, 'USDRUB': 78.01114, 'USDZAR': 17.81653, 'USDTRY': 40.340435, 'USDAED': 3.672989, 'USDSAR': 3.750942, 'USDQAR': 3.641253, 'USDKWD': 0.30557, 'USDBHD': 0.377082, 'USDOMR': 0.384501, 'USDILS': 3.359385}"
2025-07-18,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.860392, 'USDJPY': 148.80404, 'USDGBP': 0.745545, 'USDAUD': 1.536804, 'USDNZD': 1.676727, 'USDCAD': 1.37335, 'USDCHF': 0.802498, 'USDCNY': 7.17795, 'USDCNH': 7.18097, 'USDHKD': 7.84485, 'USDSGD': 1.284304, 'USDINR': 86.150804, 'USDKRW': 1391.203789, 'USDTWD': 29.409704, 'USDTHB': 32.380369, 'USDIDR': 16328.25, 'USDMYR': 4.246039, 'USDPHP': 57.110375, 'USDVND': 26160, 'USDBRL': 5.580504, 'USDMXN': 18.752504, 'USDCLP': 963.520396, 'USDCOP': 4007, 'USDARS': 1285.781246, 'USDRUB': 78.523668, 'USDZAR': 17.710365, 'USDTRY': 40.372304, 'USDAED': 3.673042, 'USDSAR': 3.751127, 'USDQAR': 3.640604, 'USDKWD': 0.30564, 'USDBHD': 0.377144, 'USDOMR': 0.384723, 'USDILS': 3.35772}"
2025-07-19,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.860392, 'USDJPY': 148.789504, 'USDGBP': 0.745545, 'USDAUD': 1.528818, 'USDNZD': 1.676727, 'USDCAD': 1.37325, 'USDCHF': 0.80258, 'USDCNY': 7.17795, 'USDCNH': 7.18097, 'USDHKD': 7.84495, 'USDSGD': 1.284404, 'USDINR': 86.148804, 'USDKRW': 1391.203789, 'USDTWD': 29.409704, 'USDTHB': 32.375038, 'USDIDR': 16328.25, 'USDMYR': 4.246039, 'USDPHP': 57.110375, 'USDVND': 26160, 'USDBRL': 5.580504, 'USDMXN': 18.752504, 'USDCLP': 963.893547, 'USDCOP': 4021.75502, 'USDARS': 1285.781246, 'USDRUB': 78.523668, 'USDZAR': 17.71042, 'USDTRY': 40.350368, 'USDAED': 3.672504, 'USDSAR': 3.752727, 'USDQAR': 3.639193, 'USDKWD': 0.30564, 'USDBHD': 0.377316, 'USDOMR': 0.384504, 'USDILS': 3.35772}"
2025-07-20,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85983, 'USDJPY': 148.437994, 'USDGBP': 0.745425, 'USDAUD': 1.53567, 'USDNZD': 1.680121, 'USDCAD': 1.372475, 'USDCHF': 0.801255, 'USDCNY': 7.17795, 'USDCNH': 7.179725, 'USDHKD': 7.84835, 'USDSGD': 1.284815, 'USDINR': 86.14885, 'USDKRW': 1391.569813, 'USDTWD': 29.39297, 'USDTHB': 32.390171, 'USDIDR': 16328, 'USDMYR': 4.242496, 'USDPHP': 57.016975, 'USDVND': 26160, 'USDBRL': 5.579605, 'USDMXN': 18.720303, 'USDCLP': 963.890304, 'USDCOP': 4021.76, 'USDARS': 1274.773981, 'USDRUB': 78.611594, 'USDZAR': 17.715801, 'USDTRY': 40.399501, 'USDAED': 3.672982, 'USDSAR': 3.752727, 'USDQAR': 3.639193, 'USDKWD': 0.30564, 'USDBHD': 0.377144, 'USDOMR': 0.384591, 'USDILS': 3.357895}"
2025-07-21,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85512, 'USDJPY': 147.404027, 'USDGBP': 0.74136, 'USDAUD': 1.531955, 'USDNZD': 1.675505, 'USDCAD': 1.367655, 'USDCHF': 0.798177, 'USDCNY': 7.176017, 'USDCNH': 7.171105, 'USDHKD': 7.84968, 'USDSGD': 1.280525, 'USDINR': 86.19555, 'USDKRW': 1382.819873, 'USDTWD': 29.348597, 'USDTHB': 32.219708, 'USDIDR': 16336, 'USDMYR': 4.235501, 'USDPHP': 57.074971, 'USDVND': 26155, 'USDBRL': 5.567009, 'USDMXN': 18.671295, 'USDCLP': 954.120369, 'USDCOP': 4035.34, 'USDARS': 1273.994599, 'USDRUB': 78.199036, 'USDZAR': 17.61413, 'USDTRY': 40.42229, 'USDAED': 3.672501, 'USDSAR': 3.751491, 'USDQAR': 3.640597, 'USDKWD': 0.30533, 'USDBHD': 0.377028, 'USDOMR': 0.384518, 'USDILS': 3.347835}"
2025-07-22,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85188, 'USDJPY': 146.872029, 'USDGBP': 0.739585, 'USDAUD': 1.52575, 'USDNZD': 1.667083, 'USDCAD': 1.360495, 'USDCHF': 0.793715, 'USDCNY': 7.174798, 'USDCNH': 7.171715, 'USDHKD': 7.849835, 'USDSGD': 1.278603, 'USDINR': 86.34305, 'USDKRW': 1380.780298, 'USDTWD': 29.41397, 'USDTHB': 32.190169, 'USDIDR': 16258.2, 'USDMYR': 4.231499, 'USDPHP': 56.875022, 'USDVND': 26145, 'USDBRL': 5.565403, 'USDMXN': 18.64674, 'USDCLP': 950.730006, 'USDCOP': 4072.56, 'USDARS': 1255.505359, 'USDRUB': 78.498328, 'USDZAR': 17.566265, 'USDTRY': 40.46169, 'USDAED': 3.672503, 'USDSAR': 3.751293, 'USDQAR': 3.640601, 'USDKWD': 0.30514, 'USDBHD': 0.376941, 'USDOMR': 0.384502, 'USDILS': 3.339655}"
2025-07-23,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84935, 'USDJPY': 146.386006, 'USDGBP': 0.736425, 'USDAUD': 1.514693, 'USDNZD': 1.653877, 'USDCAD': 1.360255, 'USDCHF': 0.792132, 'USDCNY': 7.160286, 'USDCNH': 7.151125, 'USDHKD': 7.849803, 'USDSGD': 1.276545, 'USDINR': 86.39895, 'USDKRW': 1374.719871, 'USDTWD': 29.249198, 'USDTHB': 32.159848, 'USDIDR': 16272.6, 'USDMYR': 4.227498, 'USDPHP': 56.635026, 'USDVND': 26145, 'USDBRL': 5.517901, 'USDMXN': 18.540865, 'USDCLP': 948.560072, 'USDCOP': 4038.05, 'USDARS': 1258.409203, 'USDRUB': 78.399331, 'USDZAR': 17.52779, 'USDTRY': 40.46954, 'USDAED': 3.673008, 'USDSAR': 3.751619, 'USDQAR': 3.640599, 'USDKWD': 0.30509, 'USDBHD': 0.376964, 'USDOMR': 0.384497, 'USDILS': 3.331795}"
2025-07-24,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85066, 'USDJPY': 147.010971, 'USDGBP': 0.74023, 'USDAUD': 1.516297, 'USDNZD': 1.656658, 'USDCAD': 1.364165, 'USDCHF': 0.794945, 'USDCNY': 7.154025, 'USDCNH': 7.15209, 'USDHKD': 7.84973, 'USDSGD': 1.277665, 'USDINR': 86.43045, 'USDKRW': 1373.000322, 'USDTWD': 29.406012, 'USDTHB': 32.290262, 'USDIDR': 16313, 'USDMYR': 4.215503, 'USDPHP': 56.860171, 'USDVND': 26135, 'USDBRL': 5.5215, 'USDMXN': 18.543465, 'USDCLP': 950.249619, 'USDCOP': 4073.76, 'USDARS': 1273.000047, 'USDRUB': 79.248989, 'USDZAR': 17.627515, 'USDTRY': 40.540635, 'USDAED': 3.672497, 'USDSAR': 3.751463, 'USDQAR': 3.640601, 'USDKWD': 0.30495, 'USDBHD': 0.376866, 'USDOMR': 0.384497, 'USDILS': 3.348875}"
2025-07-25,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.851304, 'USDJPY': 147.65604, 'USDGBP': 0.74438, 'USDAUD': 1.522997, 'USDNZD': 1.659063, 'USDCAD': 1.36945, 'USDCHF': 0.795504, 'USDCNY': 7.154041, 'USDCNH': 7.167485, 'USDHKD': 7.84925, 'USDSGD': 1.280204, 'USDINR': 86.506304, 'USDKRW': 1383.435039, 'USDTWD': 29.482804, 'USDTHB': 32.370369, 'USDIDR': 16359.8, 'USDMYR': 4.221504, 'USDPHP': 57.150375, 'USDVND': 26145, 'USDBRL': 5.561504, 'USDMXN': 18.538904, 'USDCLP': 956.830396, 'USDCOP': 4108.25, 'USDARS': 1270.819424, 'USDRUB': 79.380091, 'USDZAR': 17.76526, 'USDTRY': 40.551304, 'USDAED': 3.672504, 'USDSAR': 3.751624, 'USDQAR': 3.648015, 'USDKWD': 0.30533, 'USDBHD': 0.377069, 'USDOMR': 0.384636, 'USDILS': 3.353355}"
2025-07-26,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.851304, 'USDJPY': 147.65604, 'USDGBP': 0.738416, 'USDAUD': 1.501727, 'USDNZD': 1.661764, 'USDCAD': 1.36945, 'USDCHF': 0.789071, 'USDCNY': 7.154041, 'USDCNH': 7.167485, 'USDHKD': 7.849604, 'USDSGD': 1.280204, 'USDINR': 86.502504, 'USDKRW': 1383.640383, 'USDTWD': 29.482804, 'USDTHB': 32.370369, 'USDIDR': 16359.8, 'USDMYR': 4.221504, 'USDPHP': 57.150375, 'USDVND': 26145, 'USDBRL': 5.561504, 'USDMXN': 18.55125, 'USDCLP': 948.818998, 'USDCOP': 4065.455164, 'USDARS': 1270.819424, 'USDRUB': 79.2016, 'USDZAR': 17.780904, 'USDTRY': 40.573335, 'USDAED': 3.672504, 'USDSAR': 3.752207, 'USDQAR': 3.638933, 'USDKWD': 0.30533, 'USDBHD': 0.377069, 'USDOMR': 0.384636, 'USDILS': 3.353804}"
2025-07-27,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.850615, 'USDJPY': 147.819505, 'USDGBP': 0.744102, 'USDAUD': 1.521955, 'USDNZD': 1.661555, 'USDCAD': 1.37027, 'USDCHF': 0.795415, 'USDCNY': 7.153984, 'USDCNH': 7.16557, 'USDHKD': 7.84955, 'USDSGD': 1.280996, 'USDINR': 86.50635, 'USDKRW': 1383.780009, 'USDTWD': 29.486975, 'USDTHB': 32.370077, 'USDIDR': 16360, 'USDMYR': 4.221501, 'USDPHP': 57.133975, 'USDVND': 26145, 'USDBRL': 5.566698, 'USDMXN': 18.518101, 'USDCLP': 948.818998, 'USDCOP': 4065.46, 'USDARS': 1269.873652, 'USDRUB': 79.150062, 'USDZAR': 17.753098, 'USDTRY': 40.545302, 'USDAED': 3.672958, 'USDSAR': 3.751907, 'USDQAR': 3.638933, 'USDKWD': 0.30533, 'USDBHD': 0.376303, 'USDOMR': 0.384636, 'USDILS': 3.353301}"
2025-07-28,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86235, 'USDJPY': 148.483503, 'USDGBP': 0.748525, 'USDAUD': 1.53325, 'USDNZD': 1.67475, 'USDCAD': 1.373535, 'USDCHF': 0.803305, 'USDCNY': 7.17785, 'USDCNH': 7.18179, 'USDHKD': 7.849385, 'USDSGD': 1.286445, 'USDINR': 86.77785, 'USDKRW': 1389.290208, 'USDTWD': 29.672, 'USDTHB': 32.479887, 'USDIDR': 16406.6, 'USDMYR': 4.231002, 'USDPHP': 57.089926, 'USDVND': 26200, 'USDBRL': 5.588299, 'USDMXN': 18.762011, 'USDCLP': 959.060215, 'USDCOP': 4175.34, 'USDARS': 1293.84945, 'USDRUB': 81.334914, 'USDZAR': 17.904898, 'USDTRY': 40.566696, 'USDAED': 3.672499, 'USDSAR': 3.751073, 'USDQAR': 3.64075, 'USDKWD': 0.30547, 'USDBHD': 0.376903, 'USDOMR': 0.384432, 'USDILS': 3.350255}"
